FL,S3,S9,AFB,S4,S7,S5,S8,min_value,num_negatives
0.3435056521205587,0.06434777152638893,0.0392870756797743,0.172268440834143,-0.15390822029327753,0.13536694734365995,0.04290877316627578,-0.18802885776826442,-0.001642310769713669,9
0.6341951405994722,0.06078921298359141,-0.15101340355292947,-0.025736993534935998,-0.10486981441390282,0.15629418699771308,0.1523116013992431,0.1863402342089166,-0.001906797551523212,16
0.38325411044066987,0.22719654514517557,-0.1861734209682339,0.05237341153313929,0.08144199160717258,-0.10365494809541889,-0.15049334008914014,0.1296048300487433,-0.0025223886436788446,16
0.40433870700053337,0.10423340065009012,-0.17160782650643225,-0.09633085401526312,0.05895635153850748,0.1934697398264832,0.12286573920213295,0.1771933220298469,-0.003472176299093325,48
0.3067149475652624,-0.004627831975031194,-0.10155504258584087,0.1381137591554677,-0.11671058088569751,0.17664231424714077,0.19515179202727173,-0.10986330167184688,-0.0020611717612258494,19
0.5733903183700749,-0.0886098251645705,0.18426561632067806,-0.07315814817044006,-0.19469625533097182,-0.08601725898174473,-0.1912345887740765,0.15555742844252834,-0.0042512183772761445,104
0.377472875036607,0.2294475973905888,-0.1598610371584127,0.06894373351673772,-0.013465264649283798,-0.19298632990160272,-0.052874933812997876,0.18901407128425823,-0.004924840369062774,74
0.6635877323234036,-0.01704992504994396,0.050211239824144105,-0.19085024530112535,0.15475993534825516,-0.04668964610689891,0.17862083727729272,-0.03072609129074716,-0.005889919749357208,205
0.4349136364170186,0.11538241617128653,0.16345346182010023,0.1604688287353428,0.013644184725902064,0.18261241870066108,0.04677771676540671,-0.17873229094714504,-0.0015715057885322323,7
0.4925372604981634,0.13109585807897578,0.1796189853972875,0.12912333060131903,-0.055860010217116424,-0.15707164425752637,-0.013775796900897308,0.08310063709411958,-0.0013458829809317677,5
0.5459878743791816,-0.1631753252244782,0.12839223720840126,-0.04687520549942237,-0.15937607484955885,-0.16143854316243944,-0.19798312407975868,0.012644876372657071,-0.00118757410948007,4
0.39735541229513366,0.23124100786685325,0.09430353947972575,-0.12447887133173828,0.08715941050810583,-0.14192169558596648,-0.16441989739594148,-0.18086776658149895,-0.0013668601763125524,2
0.3231791309038487,0.14009489779353101,0.1924726361120519,0.0557183630808743,0.14093463495232106,0.1473072037457206,-0.11829185087695127,-0.19645733896892656,-0.004367184176193119,67
0.5910319752117551,0.04324239359061849,-0.13415294920472348,-0.1646545046252056,0.14376010668430395,0.12057748757502379,0.10194024324473244,0.09414364881931891,-0.0038773847818468726,75
0.4038083180476293,0.25335491659959836,0.08347054323791914,-0.07308330213602782,-0.049124407183327584,-0.10117319150708722,0.19754843125461047,-0.189380395811319,-0.0014093086875558581,6
0.575805039376375,-0.06799398315629451,0.1864924429324435,0.08286886454566045,-0.06390419671800296,-0.0581489484203932,0.17636088978986553,0.11958706440890915,-0.003116098666606078,41
0.3299290749544937,0.034737652287320064,0.1663034422003442,0.05411412892579748,-0.11135884966921378,-0.19337845235716308,0.1612643661126858,0.18834581279733204,-0.0043499607956838165,66
0.5015450920941813,0.10137140357045454,-0.008228878643176646,-0.1632320313949737,-0.15404133382091031,-0.11830623597068551,-0.17885025071296834,-0.13545983302419473,-0.002950103009775231,56
0.638156655176447,-0.10481436316724183,0.1384242825352412,-0.003138959396064178,0.13489880832236317,-0.19817176281448173,0.157954587939435,-0.06475822811594392,-0.003735001222959843,52
0.40179252235921104,0.23154174630687746,-0.11196401335644604,-0.1781311852789315,0.049862023488825125,-0.16949383276005628,-0.14124393690405346,-0.10512747013225332,-0.004673905852977684,77
0.6457519745484745,0.05381472103934104,0.008975845683548422,0.14344164347886607,-0.04225445254198662,-0.1619880268007132,0.14662179764783495,0.19188890777726253,-0.00530721469481757,123
0.4326702166214089,0.0028548144502296147,-0.13101539875483673,0.17367145883285712,-0.10676094627415558,0.19585923335648986,0.1857806299934492,-0.11863712859715503,-0.005143466083341287,107
0.6330918950222495,-0.1293048061568208,-0.09326176744887259,-0.02021035470222049,0.08300420399396069,0.15284231768409118,0.17526319062483914,0.030698884050742586,-0.0014558534961234518,4
0.5616433814777675,0.153862348673237,0.15119005780203992,0.056552094766980754,-0.01334378190024968,-0.129706976172896,0.08390861143082107,-0.13872931656210322,-0.00107511595613385,1
0.6033466872882438,0.053008845846683306,0.14182306383369664,-0.16446519859509723,0.11192123545641297,-0.05586835830354159,-0.038861956155631455,-0.16295802998621173,-0.0013123136239304558,3
0.6960756873535725,0.06256880102628049,-0.00890171213892571,0.19686795214481922,-0.056072757966661085,-0.10839137653843722,0.19456923169296791,0.032535207393883686,-0.002626447733423644,80
0.510464211510448,0.05827972159552408,-0.19822777104173728,-0.19267903839189016,-0.18907998386498295,0.027554835442676312,-0.16161485999995398,-0.06436496847344428,-0.0036657505462028353,88
0.5314686613858667,-0.0735563394653184,0.088854747421301,0.06253217985717102,0.15239828158086943,0.19677863583673777,-0.0956589373900369,-0.1840296841397433,-0.0018146263854970787,13
0.5118202356252242,0.08978966823040152,-0.09756890273981585,-0.12235513142301908,0.12754802351341782,0.17939068579902295,0.17032872612851863,0.11493210710761342,-0.0026570822052151433,36
0.5153506028516818,-0.135977554508988,0.18133206531191365,0.004694713764175434,0.11878779079710383,-0.15301862600222035,0.1496245345463233,-0.1468924775728284,-0.0029812573042899615,33
0.575465035053611,-0.09138774743084258,0.1462102771682275,-0.18352159567091098,0.005027399164434593,-0.1827896458343662,0.013900875782859895,-0.14861027908114496,-0.0018173731201558707,8
0.31021405331277846,0.07707139340406766,0.04185740725878734,-0.14668237601492728,-0.14887132950068427,0.032252269377023135,-0.19835599123365083,0.16153717147803054,-0.0013848845953730968,2
0.5467840068414941,0.18163255650735532,-0.03145651204710767,0.1927149442023703,0.024649041274856204,0.09613450657055134,-0.1410681876827695,-0.15722819823884354,-0.0029591036622380147,48
0.6334919946535027,-0.023640006592449803,0.12716536356278896,0.17748917332219255,-0.020936924608683682,0.10404618923919212,-0.12065403481505306,-0.18510509318358292,-0.0036680245755348587,96
0.6967868089377024,-0.060667066577534234,0.062338236172163275,-0.18207026863470893,-0.07369141166354859,-0.17771247449755725,0.12404122747333512,-0.1006296950573986,-0.0017627382768493805,43
0.5285339784943713,0.048856034899591005,0.18114769347719972,0.09702359217369005,-0.1492811110037985,-0.07345217070290314,0.07902618372347697,0.17634864817627333,-0.0012261306843933811,6
0.340498505781514,0.09018870538903956,-0.03838488781522939,-0.17268433744430758,-0.0717565361951755,-0.18975463643404344,-0.03210841638773787,-0.17962289309017346,-0.0015749730514446885,7
0.4970071418364356,-0.16770259819178315,-0.17956041267665113,-0.04763119891956338,0.14261112403562615,0.11956421820293889,0.08932831155454973,0.07111775781190671,-0.0017532321052680382,6
0.5300394247802677,0.11501125584716404,-0.1591936693769374,0.19094154765497034,-0.16979823647950068,-0.07324405515287175,-0.023535547915354865,0.1724488449130736,-0.0010924251561430212,1
0.6910400941808339,-0.009701065554135246,-0.021637390218352204,0.1939458978965229,0.1597482129283589,-0.1812946305305209,-0.07802629225482526,-0.17988930195493805,-0.003920271541949679,104
0.6595489477167913,-0.02551566289554652,-0.010612945196885437,0.18922387378107902,-0.16779778254387268,-0.03183280229340174,0.09079890521216682,0.13478519832525487,-0.0052411126962706245,113
0.6767311189860947,-0.08017658816259562,-0.07062784485835424,0.1508558394788913,-0.17296647604389404,0.0006891206218884172,0.16808420213848113,-0.04764439381922089,-0.006006875261148061,169
0.4516263964962277,-0.21746019086937401,-0.050914275013488386,0.17497445467406347,0.1834315694870468,0.01630097519547752,-0.12305113576734264,0.09306793728439017,-0.003921670338757845,66
0.6529730494072716,0.024086642397644076,0.02916076049138816,-0.13928170292461078,0.19440850292086875,-0.1747921309106676,-0.03019723615608197,-0.11050874516072709,-0.0023551794812762127,34
0.5100172978832598,-0.10348607456738995,0.1793782921659156,0.16542609057001645,-0.010858174361914774,-0.175174837017854,0.08167276544215074,-0.01730810258206933,-0.0012179413889171046,2
0.580618269813731,-0.07102004423901204,0.062309415933895884,-0.19871571224769033,-0.10599619751699879,-0.10054813169951485,-0.15565296595982903,-0.1450410573574625,-0.0030645803963959416,54
0.4546440445505413,0.1432724637822656,-0.17026971074373667,-0.19159094518468886,0.05555361304104628,0.1656835926306663,0.12582618612229612,0.17716897953797867,-0.008423481700733636,236
0.5193510738483,-0.04553302701425055,0.16774172389735725,0.13662492027256923,-0.18640738640789417,0.19879023520657985,0.18669661661367182,-0.18910778654735938,-0.007377951918355873,107
0.5734386438590984,0.08033652371213773,0.11231699518094729,0.1879969548714866,-0.17891400664794477,0.006936573459976891,0.08502116950574967,0.11550202824801625,-0.0016015340459088197,16
0.5979732307238792,0.011165991255093488,-0.17779084938055867,0.04987775988149684,0.10737291565246176,-0.15322748800320576,-0.16369853609043306,-0.15549268520753567,-0.0013228151881870011,6
0.543990298105022,-0.1073212601286522,0.16953045554141705,-0.07042700322088921,0.0026347831530778854,0.06035712795294723,-0.19236216676351972,0.1351216441026168,-0.0015005566130536282,9
0.6145701241643273,-0.005198369481834164,0.15598076013293366,0.12206370264516558,-0.18005400894817922,0.054183896628815786,0.15461909540356572,0.07958052551158484,-0.0015054010656410314,11
0.3245221949405855,-0.2747084032189599,0.11203317756200659,-0.19372460658251678,-0.17933742788989854,-0.006551016498251044,-0.1372453218032082,0.06761536047930361,-0.006109273139190337,128
0.3758797764670167,0.022652196259615565,-0.08702843573687398,0.13331869263804003,-0.19738024075214683,0.10976509985019095,0.15267610625902167,-0.1999249552811011,-0.007035573808515586,109
0.5456538327207705,-0.14671799595954685,-0.032136925170516195,0.1513505013196929,0.19758232269003762,-0.1333709705698446,-0.196379622524009,0.10198906446665007,-0.008665192329627465,229
0.34144804226423003,-0.2807501088241382,-0.1227033263648954,-0.13242889971756827,-0.11591547463973698,-0.08787647958301764,-0.0971645314468983,-0.028899113396782278,-0.0016808258382966755,4
0.32127761133990296,0.2456735583932534,-0.16471046675587733,0.0006579743276060035,0.02444445096514722,0.1810204603476801,0.09006678117570571,0.1455827464099459,-0.0026056564381934464,23
0.6812540450470699,0.10563110529186981,-0.06900710141640329,0.12826694808559386,0.02558259921181208,-0.1534762348115665,-0.1278563889593775,0.06317852990235717,-0.0026539290591395463,33
0.6163153735449596,0.07876507719512771,-0.15463559433609816,0.020914530409424648,0.05199631679863914,-0.12898003298739336,-0.16151068365065122,0.042819647692595414,-0.0012476939913678492,5
0.49371678856577494,0.04304009448442736,-0.1926115938804384,0.1936272883073839,-0.09376723188057166,0.1268772368580533,0.05915742329060086,-0.09492385891092181,-0.0027797425352389317,20
0.4484683208131105,-0.21413759181288647,-0.10275590756272397,-0.1957633701723058,0.061722632129411426,0.1903976937208645,0.1968524818857677,0.05089781098769636,-0.006636063289076144,135
0.5988881818820646,0.09678707952734089,-0.17019589624069692,0.04491874818451519,0.17135963276942118,-0.06705115060975761,-0.1398999085857792,0.08820857685624373,-0.001916102015899067,9
0.35636184689411154,0.0476734359523493,-0.18893151050717752,0.18890806477641814,0.13127635212697714,-0.09600235554699132,-0.13435451632927586,0.17654423769111705,-0.005189982065338282,100
0.42322937430151025,0.17758779774639455,-0.11576944183943821,-0.15131857700536872,-0.029425333070928567,-0.16954994181155528,-0.19497703781441056,-0.16386884448006533,-0.005421763553661233,116
0.5765453890767493,0.10934236881713771,0.17932663683076455,0.0002916359328951068,-0.07154576646852548,0.1150157799561784,-0.10889229787776965,0.1274197801466811,-0.001940343506843478,8
0.6815417533215079,0.05291600748875669,0.0037847112837116337,-0.15207301526532732,0.07313403941970281,-0.19593163932773525,-0.19308934750625603,-0.14745321013543622,-0.004234252156755538,113
0.3956458610572165,0.1948262351353457,0.14870497566706464,-0.18919384287522104,-0.031470907470443205,0.1728979200479503,0.1128629074509544,0.08537044377509706,-0.0011456080220605086,2
0.6760335977578622,0.03378117961323929,-0.1127226225726306,-0.16435626907922268,-0.18013690900906215,0.12382870716672012,-0.1599486090362222,0.1878986477953381,-0.010100717434702254,266
0.5832324898998335,0.0012334087462176901,-0.16076699882033996,0.18185126347881786,-0.13156427913673308,0.16058522909099254,-0.1356520697674054,-0.1157960490468403,-0.0014482428270238994,5
0.6327059453115361,-0.11593533923230384,0.031490504149283144,-0.1972929959347154,-0.04653405143848835,-0.13166454448495024,-0.1276768909054788,0.08540444292594218,-0.0011024721704840134,2
0.5433343808234586,-0.11343513681701098,0.17593866231050942,-0.08844520758908976,-0.15260788213659437,0.06238160469655141,-0.1389476205478562,-0.014410487002991579,-0.0020392398128606134,15
0.5656708413988539,-0.07268111478947772,0.004851644711704323,0.18867531873715576,0.164680295812985,-0.17997606587265383,-0.13649558746242496,0.177601951708923,-0.009154089183234565,232
0.6169782123193952,0.008908003861173519,0.1384675456503685,0.17044001954088772,0.08956979369414342,0.12308882976901825,-0.16458021937196166,-0.00644429096544244,-0.0033434368992169942,43
0.5833345901547445,0.07193738090194896,0.1536040565425837,-0.10500318452675131,-0.021733557074088278,-0.14517651641585472,0.18770867139081426,-0.11522012393656329,-0.002790560913090734,26
0.5234259197251424,-0.005423034377907421,0.1961983883463645,0.1548346054531477,0.06619695214807153,0.10939047690021758,-0.11168356934320972,-0.04557659676897652,-0.0014522566423657097,4
0.38880742064333196,-0.19446428838795615,0.06098366187572096,-0.1977302511887694,-0.15427154963107956,-0.12942652247901887,-0.17507716808754822,0.03175059294738619,-0.0025101067530070914,26
0.6975776756430718,0.09767450235059849,0.03370182497294194,0.10631900440051195,0.0026017411464792084,-0.18271136740348015,-0.16527555455580362,0.13070312532609196,-0.00214115175771487,25
0.6323056999043131,0.07737927975992015,0.09378536669909138,-0.1859814845277613,-0.05608985008164305,-0.1045941055592372,0.13609351161466832,-0.09385453938788549,-0.0018300270670232946,14
0.5821972223304442,0.10040861766839088,0.17675054323107153,0.010218804327273595,-0.015832332044102643,-0.1529415299968825,0.07482944038713968,-0.08976865349578174,-0.001223135100775139,1
